Term,Total,slope,pvalue,weeks_present,first_seen,last_seen,score_up,score_down,score
guests,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
harper,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
harper bazaar,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
heat wave,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
make look,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
mensfashion,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
menswear,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
osaka,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
report,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
sandal,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
sandal trends,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
shoe,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
shoe trend,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
shows,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
star,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
stylish women,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
tie,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
trends make,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
wimbledon fashion,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
hottest,12,0.47619047619047616,0.20637138322918364,3,2026-06-08,2026-06-29,0.13207147529172122,-0.13207147529172122,0.13207147529172122
women fashion,7,0.36904761904761907,0.20696264946478712,2,2026-06-22,2026-06-29,0.13047803700466054,-0.13047803700466054,0.13047803700466054
good,13,0.4880952380952381,0.37659695692867623,2,2026-06-08,2026-06-29,0.1304489395048738,-0.1304489395048738,0.1304489395048738
defining,14,0.5,0.30010222097631156,3,2026-06-08,2026-06-29,0.12909944487358055,-0.12909944487358055,0.12909944487358055
according experts,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
according experts graziamagazine,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
coastal,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
coastal prep,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
coastal prep sporty,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
courtside,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
courtside coastal,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
courtside coastal prep,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
discover,8,0.38095238095238093,0.35181255311756476,2,2026-06-01,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
dominate,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
dominate summer,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
dominate summer according,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
experts graziamagazine,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
fashion trend dominate,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
french,8,0.38095238095238093,0.27965829090465766,2,2026-06-15,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
girl,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
perfect,8,0.38095238095238093,0.27965829090465766,2,2026-06-15,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
prep,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
prep sporty,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
prep sporty fashion,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
sporty,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
sporty fashion,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
sporty fashion trend,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
summer according,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
summer according experts,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
trend dominate,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
trend dominate summer,8,0.38095238095238093,0.20288444914997816,2,2026-06-22,2026-06-29,0.12698412698412698,-0.12698412698412698,0.12698412698412698
met,6,0.3333333333333333,0.24462819587126744,2,2026-06-22,2026-06-29,0.1259881576697424,-0.1259881576697424,0.1259881576697424
runway,9,0.39285714285714285,0.3410972647482224,2,2026-06-08,2026-06-29,0.12423233664947203,-0.12423233664947203,0.12423233664947203
set,9,0.39285714285714285,0.3410972647482224,2,2026-06-08,2026-06-29,0.12423233664947203,-0.12423233664947203,0.12423233664947203
fashion shorts,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
festivities,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
gets,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
huge,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
instantly make,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
jersey,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
july weekend,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
looking,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
male,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
marriage,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
men outfit,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
need,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
ootdguide,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
outside taylor,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
outside taylor swift,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
pop,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
taken,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
usa,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
viral,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
white,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
years,5,0.2976190476190476,0.309958735506241,1,2026-06-29,2026-06-29,0.12150246739995924,-0.12150246739995924,0.12150246739995924
pants,11,0.4166666666666667,0.43512353949406646,2,2026-05-25,2026-06-29,0.12028130608117205,-0.12028130608117205,0.12028130608117205
actually,6,0.30952380952380953,0.19712843849343942,2,2026-06-22,2026-06-29,0.11698900355047509,-0.11698900355047509,0.11698900355047509
collection,6,0.30952380952380953,0.28437494077632874,2,2026-06-15,2026-06-29,0.11698900355047509,-0.11698900355047509,0.11698900355047509
glamour,6,0.30952380952380953,0.19712843849343942,2,2026-06-22,2026-06-29,0.11698900355047509,-0.11698900355047509,0.11698900355047509
summer glamour,6,0.30952380952380953,0.19712843849343942,2,2026-06-22,2026-06-29,0.11698900355047509,-0.11698900355047509,0.11698900355047509
post,14,0.4523809523809524,0.41373492769987064,2,2026-06-15,2026-06-29,0.11680425964752526,-0.11680425964752526,0.11680425964752526
favorite,7,0.32142857142857145,0.22926866128170448,2,2026-06-22,2026-06-29,0.1136421612621237,-0.1136421612621237,0.1136421612621237
better,5,0.27380952380952384,0.23271920710384628,2,2026-06-22,2026-06-29,0.11178227000796251,-0.11178227000796251,0.11178227000796251
goes,5,0.27380952380952384,0.23271920710384628,2,2026-06-22,2026-06-29,0.11178227000796251,-0.11178227000796251,0.11178227000796251
price,5,0.27380952380952384,0.23271920710384628,2,2026-06-22,2026-06-29,0.11178227000796251,-0.11178227000796251,0.11178227000796251
way,5,0.27380952380952384,0.23271920710384628,2,2026-06-22,2026-06-29,0.11178227000796251,-0.11178227000796251,0.11178227000796251
moment,11,0.36904761904761907,0.41189143787779586,2,2026-06-08,2026-06-29,0.10653487110046667,-0.10653487110046667,0.10653487110046667
couple,4,0.23809523809523808,0.309958735506241,1,2026-06-29,2026-06-29,0.10647942749998997,-0.10647942749998997,0.10647942749998997
couture,4,0.23809523809523808,0.309958735506241,1,2026-06-29,2026-06-29,0.10647942749998997,-0.10647942749998997,0.10647942749998997
cultural,4,0.23809523809523808,0.309958735506241,1,2026-06-29,2026-06-29,0.10647942749998997,-0.10647942749998997,0.10647942749998997
designed,4,0.23809523809523808,0.309958735506241,1,2026-06-29,2026-06-29,0.10647942749998997,-0.10647942749998997,0.10647942749998997
expensive,4,0.23809523809523808,0.309958735506241,1,2026-06-29,2026-06-29,0.10647942749998997,-0.10647942749998997,0.10647942749998997
